timestamp,open,high,low,close,volume
2024-10-20,5.365,5.558,5.259,5.514,2483254.42
2024-10-21,5.516,5.6,5.201,5.236,3312886.25
2024-10-22,5.236,5.34,5.093,5.218,3116244.49
2024-10-23,5.219,5.229,4.92,5.101,3024361.71
2024-10-24,5.101,5.287,5.045,5.206,2645269.26
2024-10-25,5.206,5.239,4.362,4.611,4836676.27
2024-10-26,4.612,4.903,4.54,4.792,3583077.33
2024-10-27,4.792,4.955,4.765,4.872,1727566.89
2024-10-28,4.871,4.994,4.634,4.91,3110213.23
2024-10-29,4.91,5.21,4.892,5.148,4501733.66
2024-10-30,5.148,5.159,4.944,4.975,2888382.92
2024-10-31,4.974,5.002,4.649,4.776,3290880.65
2024-11-01,4.776,4.961,4.623,4.696,2994831.06
2024-11-02,4.695,4.739,4.527,4.599,1839980.92
2024-11-03,4.6,4.619,4.196,4.449,3786912.33
2024-11-04,4.448,4.515,4.118,4.222,5448782.52
2024-11-05,4.222,4.548,4.219,4.42,3451575.2
2024-11-06,4.421,5.152,4.421,5.052,9968029.94
2024-11-07,5.052,5.259,4.918,5.028,4405843.25
2024-11-08,5.03,5.136,4.789,4.973,4165633.16
2024-11-09,4.973,5.428,4.75,5.306,5549282.32
2024-11-10,5.306,5.964,5.255,5.635,10474918.59
2024-11-11,5.636,7.1,5.615,6.923,18828038.76
2024-11-12,6.927,7.586,6.464,7.202,24056355.39
2024-11-13,7.203,7.5,6.343,7.003,15647361.78
2024-11-14,7.003,7.263,6.487,6.569,10264021.73
2024-11-15,6.568,7.148,6.367,6.915,7788485.62
2024-11-16,6.914,7.461,6.752,7.036,8315708.35
2024-11-17,7.039,7.349,6.622,7.08,8582071.23
2024-11-18,7.081,8.12,7.039,7.666,15918578.72
2024-11-19,7.665,8.3,7.384,7.881,12836262.71
2024-11-20,7.878,8.211,7.321,7.35,10775154.64
2024-11-21,7.349,7.647,7.059,7.34,11373406.27
2024-11-22,7.341,7.582,6.96,7.582,8017954.46
2024-11-23,7.583,8.209,7.457,7.669,10976050.88
2024-11-24,7.669,8.13,7.232,8.045,10405105.95
2024-11-25,8.047,8.287,7.344,7.5,10380246.55
2024-11-26,7.5,7.759,7.1,7.433,6964742.31
2024-11-27,7.437,8.0,7.321,7.911,5509433.66
2024-11-28,7.912,8.8,7.901,8.544,11617695.32
2024-11-29,8.543,8.99,8.364,8.735,7494687.57
2024-11-30,8.731,9.145,8.65,8.887,6059148.75
2024-12-01,8.888,8.95,8.626,8.718,4117397.03
2024-12-02,8.717,8.839,8.0,8.745,9581234.8
2024-12-03,8.745,9.288,8.201,8.921,10625525.85
2024-12-04,8.923,9.116,8.449,8.676,8884382.03
2024-12-05,8.675,11.9,8.181,10.095,38583551.06
2024-12-06,10.094,11.078,9.813,10.476,14963575.52
2024-12-07,10.474,10.56,10.11,10.272,4124508.64
2024-12-08,10.276,10.52,9.94,10.274,3845835.82
2024-12-09,10.274,10.274,7.785,8.911,13033016.99
2024-12-10,8.911,9.108,8.07,8.724,10493975.99
2024-12-11,8.724,9.994,8.37,9.611,8212419.29
2024-12-12,9.611,10.1,9.371,9.495,5460242.52
2024-12-13,9.496,9.633,9.073,9.413,4514925.31
2024-12-14,9.414,9.528,8.803,9.073,3039302.52
2024-12-15,9.072,9.39,8.824,9.326,2723348.02
2024-12-16,9.329,9.705,8.757,8.902,5501195.95
2024-12-17,8.902,9.068,8.422,8.526,4412880.96
2024-12-18,8.527,8.601,7.647,7.765,6855402.47
2024-12-19,7.764,8.019,6.867,7.237,9278811.76
2024-12-20,7.238,7.508,6.088,7.378,13958334.62
2024-12-21,7.377,8.056,6.964,7.108,7042264.3
2024-12-22,7.113,7.372,6.827,7.035,4266147.59
2024-12-23,7.037,7.774,6.847,7.663,5501444.94
2024-12-24,7.662,7.997,7.515,7.817,4851826.6
2024-12-25,7.816,7.85,7.428,7.548,3016902.96
2024-12-26,7.548,7.663,7.007,7.118,3054823.06
2024-12-27,7.117,7.536,6.955,7.005,3465787.49
2024-12-28,7.006,7.235,6.827,7.152,2385399.77
2024-12-29,7.153,7.178,6.724,6.84,2047350.58
2024-12-30,6.84,7.106,6.621,6.84,3578508.69
2024-12-31,6.839,7.128,6.682,6.792,3140706.79
2025-01-01,6.79,7.269,6.633,7.178,2774520.83
2025-01-02,7.178,7.884,7.158,7.63,4657477.89
2025-01-03,7.632,8.143,7.473,8.062,4027060.97
2025-01-04,8.062,8.25,7.925,8.063,3299665.49
2025-01-05,8.063,8.45,7.913,8.278,2841475.51
2025-01-06,8.281,9.024,8.087,8.912,7086066.88
2025-01-07,8.911,8.923,8.031,8.101,7143524.81
2025-01-08,8.099,8.248,7.11,7.568,8525784.26
2025-01-09,7.567,7.64,6.892,7.026,6523482.06
2025-01-10,7.027,7.759,7.026,7.29,6576311.78
2025-01-11,7.289,7.54,7.068,7.361,3024406.53
2025-01-12,7.361,7.38,7.012,7.121,2106950.55
2025-01-13,7.12,7.316,6.374,6.964,6550587.36
2025-01-14,6.967,7.284,6.877,7.022,4292971.17
2025-01-15,7.021,7.693,6.761,7.674,6253328.3
2025-01-16,7.674,7.723,7.272,7.488,5050368.84
2025-01-17,7.488,8.049,7.456,7.962,4484817.1
2025-01-18,7.964,8.22,7.304,7.476,6403493.85
2025-01-19,7.476,7.635,6.529,6.697,9120147.21
2025-01-20,6.703,7.526,6.445,6.731,11842555.62
2025-01-21,6.729,7.381,6.447,7.239,6309732.42
2025-01-22,7.24,7.376,7.003,7.053,3625898.76
2025-01-23,7.052,7.124,6.731,7.065,4686289.74
2025-01-24,7.066,7.28,6.782,6.878,2776526.89
2025-01-25,6.881,7.045,6.716,6.974,2024808.28
2025-01-26,6.975,7.173,6.721,6.731,2247806.62
2025-01-27,6.728,6.769,5.807,6.226,8908869.9
2025-01-28,6.225,6.322,5.459,5.539,4819323.08
2025-01-29,5.54,5.965,5.307,5.48,8336015.02
2025-01-30,5.48,6.042,5.413,5.872,4814082.18
2025-01-31,5.873,6.195,5.755,5.855,3728314.66
2025-02-01,5.856,6.025,5.323,5.38,3582430.08
2025-02-02,5.377,5.493,4.4,4.703,11466518.5
2025-02-03,4.704,5.217,3.267,5.043,23169508.91
2025-02-04,5.042,5.076,4.462,4.617,8446050.69
2025-02-05,4.617,4.758,4.412,4.464,4259821.29
2025-02-06,4.464,4.637,4.144,4.189,5844305.33
2025-02-07,4.188,4.559,3.991,4.134,6064457.98
2025-02-08,4.133,4.3,4.007,4.257,3004873.8
2025-02-09,4.258,4.428,4.014,4.243,3872535.77
2025-02-10,4.243,4.533,4.098,4.454,3663025.56
2025-02-11,4.454,4.774,4.363,4.458,4343114.26
2025-02-12,4.455,4.729,4.202,4.65,5303330.7
2025-02-13,4.651,4.727,4.36,4.502,2928225.29
2025-02-14,4.503,4.833,4.496,4.726,3667313.21
2025-02-15,4.728,4.83,4.509,4.575,2006704.32
2025-02-16,4.575,4.603,4.4,4.469,2232604.89
2025-02-17,4.47,4.685,4.27,4.379,3641463.19
2025-02-18,4.379,4.397,3.961,4.18,3530493.46
2025-02-19,4.181,4.286,4.084,4.243,1837820.07
2025-02-20,4.243,4.461,4.207,4.447,2543961.03
2025-02-21,4.447,4.634,4.051,4.169,5034938.73
2025-02-22,4.169,4.386,4.135,4.267,2388499.96
2025-02-23,4.267,4.303,4.091,4.164,1716056.23
2025-02-24,4.164,4.209,3.582,3.637,5163773.8
2025-02-25,3.637,3.747,3.349,3.661,8198706.69
2025-02-26,3.661,3.87,3.569,3.77,5870743.91
2025-02-27,3.771,3.903,3.624,3.735,2920713.09
2025-02-28,3.737,3.862,3.423,3.817,6528678.11
2025-03-01,3.817,3.878,3.666,3.804,2089337.65
2025-03-02,3.804,4.473,3.721,4.423,6277702.85
2025-03-03,4.422,4.489,3.698,3.724,6743555.36
2025-03-04,3.723,3.733,3.253,3.528,9309424.16
2025-03-05,3.528,3.799,3.468,3.728,3418036.76
2025-03-06,3.726,4.173,3.684,3.809,6091456.82
2025-03-07,3.809,3.861,3.552,3.593,5724825.72
2025-03-08,3.593,3.613,3.434,3.495,2199573.29
2025-03-09,3.496,3.525,3.001,3.027,4424775.9
2025-03-10,3.028,3.231,2.641,2.734,8111053.87
2025-03-11,2.734,3.056,2.521,2.958,7613658.59
2025-03-12,2.959,3.185,2.851,3.078,7520829.81
2025-03-13,3.078,3.123,2.835,2.965,4030736.55
2025-03-14,2.966,3.231,2.947,3.159,3787986.09
2025-03-15,3.159,3.339,3.151,3.259,2375912.2
2025-03-16,3.26,3.29,3.069,3.107,2701320.7
2025-03-17,3.108,3.325,3.105,3.221,2976209.33
2025-03-18,3.221,3.251,3.058,3.23,2663189.38
2025-03-19,3.229,3.436,3.202,3.429,5077367.22
2025-03-20,3.431,3.474,3.216,3.318,2811682.76
2025-03-21,3.317,3.331,3.145,3.212,2238684.87
2025-03-22,3.212,3.369,3.209,3.316,1798524.63
2025-03-23,3.316,3.471,3.279,3.471,1758091.8
2025-03-24,3.47,3.966,3.462,3.789,7323464.41
2025-03-25,3.788,4.138,3.746,4.038,5228552.79
2025-03-26,4.037,4.215,3.888,3.922,5448608.21
2025-03-27,3.922,4.042,3.869,3.923,3283890.01
2025-03-28,3.924,3.977,3.589,3.728,4931026.69
2025-03-29,3.728,3.822,3.45,3.506,3636898.0
2025-03-30,3.507,3.61,3.386,3.414,3106893.81
2025-03-31,3.415,3.558,3.29,3.404,5027221.79
2025-04-01,3.403,3.794,3.384,3.693,4964503.96
2025-04-02,3.692,3.827,3.259,3.31,8343128.51
2025-04-03,3.311,3.422,3.083,3.302,6253350.16
2025-04-04,3.303,3.329,3.104,3.232,5797411.95
2025-04-05,3.232,3.257,3.1,3.166,1840067.83
2025-04-06,3.166,3.18,2.714,2.784,6240253.35
2025-04-07,2.784,3.053,2.504,2.962,14256451.5
2025-04-08,2.963,3.179,2.786,2.824,7962985.55
2025-04-09,2.825,3.477,2.719,3.38,12771724.36
2025-04-10,3.38,3.46,3.232,3.295,5052760.31
